# Logfile created on 2026-04-16 14:38:39 +0200 by logger.rb/v1.5.3
2026-04-16 14:38:39 +0200: Memory Usage (437676K) : Starting running IHP-SG13G2 KLayout DRC runset on /var/home/bleroux/Documents/stage_IEMN/analog-asic-design/designs/inverter/layout/inverter.klay.gds
2026-04-16 14:38:39 +0200: Memory Usage (437676K) : Ruby Version for klayout: 3.2.3
2026-04-16 14:38:39 +0200: Memory Usage (438896K) : Loading database to memory is complete.
2026-04-16 14:38:39 +0200: Memory Usage (438896K) : IHP-SG13G2 KLayout DRC runset output at: /var/home/bleroux/Documents/stage_IEMN/analog-asic-design/drc_run_TOP/inverter.klay_TOP_vian.lyrdb
2026-04-16 14:38:39 +0200: Memory Usage (438896K) : Evaluate switches.
2026-04-16 14:38:39 +0200: Memory Usage (438896K) : tables selected: vian
2026-04-16 14:38:39 +0200: Memory Usage (438896K) : KLayout will use 1 thread(s) in tiling mode.
2026-04-16 14:38:39 +0200: Memory Usage (438896K) : deep mode is enabled.
2026-04-16 14:38:39 +0200: Memory Usage (454832K) : prboundary_drw has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (454832K) : exchange0_drw has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (454832K) : exchange0_pin has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (454832K) : exchange0_text has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455024K) : exchange1_drw has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455024K) : exchange1_pin has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455024K) : exchange1_text has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455024K) : exchange2_drw has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455024K) : exchange2_pin has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455216K) : exchange2_text has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455216K) : exchange3_drw has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455216K) : exchange3_pin has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455216K) : exchange3_text has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455408K) : exchange4_drw has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455408K) : exchange4_pin has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455408K) : exchange4_text has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455408K) : isonwell_drw has 0 polygons
2026-04-16 14:38:39 +0200: Memory Usage (455408K) : Total no. of polygons in the design is 64
2026-04-16 14:38:39 +0200: Memory Usage (455600K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-04-16 14:38:39 +0200: Memory Usage (455600K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-04-16 14:38:39 +0200: Memory Usage (455600K) : The following rules values were missing in tech json and default values were used:
2026-04-16 14:38:39 +0200: Memory Usage (455600K) :   - Cnt_c_digibnd
2026-04-16 14:38:39 +0200: Memory Usage (456768K) : Total area of the design is 6.0196000000000005 um^2.
2026-04-16 14:38:39 +0200: Memory Usage (456768K) : The design dimensions are 1.49 µm * 4.04 µm.
2026-04-16 14:38:39 +0200: Memory Usage (456768K) : Starting general IHP-SG13G2 derivations.
2026-04-16 14:38:39 +0200: Memory Usage (456768K) : Starting Pwell derivations
2026-04-16 14:38:39 +0200: Memory Usage (458944K) : Starting IHP-SG13G2 DRC rules.
2026-04-16 14:38:39 +0200: Memory Usage (458944K) : Starting 5.20. Vian table
2026-04-16 14:38:39 +0200: Memory Usage (458944K) : Executing rule V2.a
2026-04-16 14:38:39 +0200: Memory Usage (459136K) : Executing rule V2.b
2026-04-16 14:38:39 +0200: Memory Usage (459328K) : Executing rule V2.c
2026-04-16 14:38:39 +0200: Memory Usage (459520K) : Executing rule V3.a
2026-04-16 14:38:39 +0200: Memory Usage (459712K) : Executing rule V3.b
2026-04-16 14:38:39 +0200: Memory Usage (459904K) : Executing rule V3.c
2026-04-16 14:38:39 +0200: Memory Usage (460096K) : Executing rule V4.a
2026-04-16 14:38:39 +0200: Memory Usage (460288K) : Executing rule V4.b
2026-04-16 14:38:39 +0200: Memory Usage (460480K) : Executing rule V4.c
2026-04-16 14:38:39 +0200: Memory Usage (460480K) : KLayout DRC run for tables 'vian' completed in 0.38 seconds
