# Logfile created on 2026-04-16 14:38:36 +0200 by logger.rb/v1.5.3
2026-04-16 14:38:36 +0200: Memory Usage (444204K) : salblock_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444204K) : via2_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444396K) : metal3_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444396K) : metal3_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444396K) : metal3_mask has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444588K) : metal3_filler has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444588K) : metal3_nofill has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444588K) : metal3_slit has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444588K) : metal3_text has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444780K) : metal3_opc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444780K) : metal3_noqrc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444780K) : metal3_res has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444780K) : metal3_iprobe has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444972K) : metal3_diffprb has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444972K) : nwell_drw has 3 polygons
2026-04-16 14:38:36 +0200: Memory Usage (444972K) : nwell_pin has 1 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445164K) : nbulay_drw has 1 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445164K) : nbulay_pin has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445356K) : nbulay_block has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445356K) : emwind_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445356K) : emwind_opc has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445356K) : deepco_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445548K) : deepco_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445548K) : mim_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445740K) : edgeseal_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445740K) : edgeseal_bound has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445740K) : substrate_drw has 2 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445740K) : substrate_text has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445932K) : dfpad_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445932K) : dfpad_pillar has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (445932K) : dfpad_sbump has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446124K) : thickgateox_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446124K) : pldb_drw has 0 polygons
2026-04-16 14:38:36 +0200: Memory Usage (446124K) : pwell_drw has 0 polygons
